language,url
German (Ripuarian),https://aclanthology.org/2020.lrec-1.774
German (Thurgau),https://aclanthology.org/2020.lrec-1.774
German (Thuringian),https://aclanthology.org/2020.lrec-1.774
German (Timisoara),https://aclanthology.org/2020.lrec-1.774
German (Viennese),https://aclanthology.org/2020.lrec-1.774
German (Westphalian),https://aclanthology.org/2020.lrec-1.774
German (Zurich),https://aclanthology.org/2020.lrec-1.774
French,https://aclanthology.org/2020.lrec-1.775
Persian,https://aclanthology.org/2020.lrec-1.776
Burmese,https://aclanthology.org/2020.lrec-1.777
Japanese,https://aclanthology.org/2020.lrec-1.779
German (Upper Austrian),https://aclanthology.org/2020.lrec-1.780
German (Bavarian),https://aclanthology.org/2020.lrec-1.780
German (Bern),https://aclanthology.org/2020.lrec-1.780
German (Berlin),https://aclanthology.org/2020.lrec-1.780
German,https://aclanthology.org/2020.lrec-1.780
German (Hannover),https://aclanthology.org/2020.lrec-1.780
German (Mansfeldisch),https://aclanthology.org/2020.lrec-1.780
German (Ostschweiz),https://aclanthology.org/2020.lrec-1.780
German (Appenzell),https://aclanthology.org/2020.lrec-1.780
German (Ripuarian),https://aclanthology.org/2020.lrec-1.780
German (Thurgau),https://aclanthology.org/2020.lrec-1.780
German (Thuringian),https://aclanthology.org/2020.lrec-1.780
German (Timisoara),https://aclanthology.org/2020.lrec-1.780
German (Viennese),https://aclanthology.org/2020.lrec-1.780
German (Westphalian),https://aclanthology.org/2020.lrec-1.780
German (Zurich),https://aclanthology.org/2020.lrec-1.780
Czech,https://aclanthology.org/2020.lrec-1.781
Maltese,https://aclanthology.org/2020.lrec-1.784
French,https://aclanthology.org/2020.lrec-1.785
French,https://aclanthology.org/2020.lrec-1.786
Arabic (Chadian),https://aclanthology.org/2020.lrec-1.787
Arabic (Beirut),https://aclanthology.org/2020.lrec-1.787
Arabic (Bahrain),https://aclanthology.org/2020.lrec-1.787
Arabic (Egyptian),https://aclanthology.org/2020.lrec-1.787
Arabic (Eastern Libyan),https://aclanthology.org/2020.lrec-1.787
Arabic (Bani-Hassan),https://aclanthology.org/2020.lrec-1.787
Arabic (Kormakiti),https://aclanthology.org/2020.lrec-1.787
Arabic (Moroccan),https://aclanthology.org/2020.lrec-1.787
Arabic (Modern Standard),https://aclanthology.org/2020.lrec-1.787
Arabic (North Levantine Spoken),https://aclanthology.org/2020.lrec-1.787
Arabic (Palestinian),https://aclanthology.org/2020.lrec-1.787
Arabic (Gulf),https://aclanthology.org/2020.lrec-1.787
Arabic (Hijazi),https://aclanthology.org/2020.lrec-1.787
Arabic (Kuwaiti),https://aclanthology.org/2020.lrec-1.787
Arabic (Lebanese),https://aclanthology.org/2020.lrec-1.787
Arabic (Borno Nigerian),https://aclanthology.org/2020.lrec-1.787
Arabic (Iraqi),https://aclanthology.org/2020.lrec-1.787
Arabic (San'ani),https://aclanthology.org/2020.lrec-1.787
Arabic (Negev),https://aclanthology.org/2020.lrec-1.787
Arabic (Syrian),https://aclanthology.org/2020.lrec-1.787
Arabic (Tunisian),https://aclanthology.org/2020.lrec-1.787
Urdu,https://aclanthology.org/2020.lrec-1.788
Bengali (Chittagong),https://aclanthology.org/2020.lrec-1.789
Bengali,https://aclanthology.org/2020.lrec-1.789
English,https://aclanthology.org/2020.lrec-1.789
Hindi,https://aclanthology.org/2020.lrec-1.789
Malayalam,https://aclanthology.org/2020.lrec-1.789
German (Upper Austrian),https://aclanthology.org/2020.lrec-1.790
German (Bavarian),https://aclanthology.org/2020.lrec-1.790
German (Bern),https://aclanthology.org/2020.lrec-1.790
German (Berlin),https://aclanthology.org/2020.lrec-1.790
German,https://aclanthology.org/2020.lrec-1.790
German (Hannover),https://aclanthology.org/2020.lrec-1.790
German (Mansfeldisch),https://aclanthology.org/2020.lrec-1.790
German (Ostschweiz),https://aclanthology.org/2020.lrec-1.790
German (Appenzell),https://aclanthology.org/2020.lrec-1.790
German (Ripuarian),https://aclanthology.org/2020.lrec-1.790
German (Thurgau),https://aclanthology.org/2020.lrec-1.790
German (Thuringian),https://aclanthology.org/2020.lrec-1.790
German (Timisoara),https://aclanthology.org/2020.lrec-1.790
German (Viennese),https://aclanthology.org/2020.lrec-1.790
German (Westphalian),https://aclanthology.org/2020.lrec-1.790
German (Zurich),https://aclanthology.org/2020.lrec-1.790
Japanese,https://aclanthology.org/2020.lrec-1.792
Turkish,https://aclanthology.org/2020.lrec-1.793
Uyghur,https://aclanthology.org/2020.lrec-1.793
Mizo,https://aclanthology.org/2020.lrec-1.795
English,https://aclanthology.org/2020.lrec-1.796
Basque (Bidasoa Valley),https://aclanthology.org/2020.lrec-1.799
Basque (Gernica),https://aclanthology.org/2020.lrec-1.799
Basque (Hondarribia),https://aclanthology.org/2020.lrec-1.799
Basque (Basaburua and Imoz),https://aclanthology.org/2020.lrec-1.799
Basque (Lekeitio),https://aclanthology.org/2020.lrec-1.799
Basque (Northern High Navarrese),https://aclanthology.org/2020.lrec-1.799
Basque (Oñati),https://aclanthology.org/2020.lrec-1.799
Basque (Roncalese),https://aclanthology.org/2020.lrec-1.799
Basque (Sakana),https://aclanthology.org/2020.lrec-1.799
Basque (Zeberio),https://aclanthology.org/2020.lrec-1.799
Basque (Souletin),https://aclanthology.org/2020.lrec-1.799
Basque,https://aclanthology.org/2020.lrec-1.799
English,https://aclanthology.org/2020.lrec-1.799
Finnish,https://aclanthology.org/2020.lrec-1.799
French,https://aclanthology.org/2020.lrec-1.799
Hungarian,https://aclanthology.org/2020.lrec-1.799
Romanian,https://aclanthology.org/2020.lrec-1.799
Russian,https://aclanthology.org/2020.lrec-1.799
Spanish,https://aclanthology.org/2020.lrec-1.799
Spanish (Canary Islands),https://aclanthology.org/2020.lrec-1.799
Gujarati,https://aclanthology.org/2020.lrec-1.800
Kannada,https://aclanthology.org/2020.lrec-1.800
Marathi,https://aclanthology.org/2020.lrec-1.800
Malayalam,https://aclanthology.org/2020.lrec-1.800
Telugu,https://aclanthology.org/2020.lrec-1.800
Tamil,https://aclanthology.org/2020.lrec-1.800
Tamil (Spoken),https://aclanthology.org/2020.lrec-1.800
Spanish,https://aclanthology.org/2020.lrec-1.801
Spanish (Canary Islands),https://aclanthology.org/2020.lrec-1.801
French,https://aclanthology.org/2020.lrec-1.802
English,https://aclanthology.org/2020.lrec-1.804
Irish (Donegal),https://aclanthology.org/2020.lrec-1.804
Irish,https://aclanthology.org/2020.lrec-1.804
Irish (Munster),https://aclanthology.org/2020.lrec-1.804
Welsh (Colloquial),https://aclanthology.org/2020.lrec-1.804
Welsh,https://aclanthology.org/2020.lrec-1.804
Russian,https://aclanthology.org/2020.lrec-1.807
Portuguese,https://aclanthology.org/2020.lrec-1.808
Japanese,https://aclanthology.org/2020.lrec-1.809
Japanese,https://aclanthology.org/2020.lrec-1.810
English,https://aclanthology.org/2020.lrec-1.812
Romanian,https://aclanthology.org/2020.lrec-1.814
French,https://aclanthology.org/2020.lrec-1.815
Arabic (Chadian),https://aclanthology.org/2020.lrec-1.816
Arabic (Beirut),https://aclanthology.org/2020.lrec-1.816
Arabic (Bahrain),https://aclanthology.org/2020.lrec-1.816
Arabic (Egyptian),https://aclanthology.org/2020.lrec-1.816
Arabic (Eastern Libyan),https://aclanthology.org/2020.lrec-1.816
Arabic (Bani-Hassan),https://aclanthology.org/2020.lrec-1.816
Arabic (Kormakiti),https://aclanthology.org/2020.lrec-1.816
Arabic (Moroccan),https://aclanthology.org/2020.lrec-1.816
Arabic (Modern Standard),https://aclanthology.org/2020.lrec-1.816
Arabic (North Levantine Spoken),https://aclanthology.org/2020.lrec-1.816
Arabic (Palestinian),https://aclanthology.org/2020.lrec-1.816
Arabic (Gulf),https://aclanthology.org/2020.lrec-1.816
Arabic (Hijazi),https://aclanthology.org/2020.lrec-1.816
Arabic (Kuwaiti),https://aclanthology.org/2020.lrec-1.816
Arabic (Lebanese),https://aclanthology.org/2020.lrec-1.816
Arabic (Borno Nigerian),https://aclanthology.org/2020.lrec-1.816
Arabic (Iraqi),https://aclanthology.org/2020.lrec-1.816
Arabic (San'ani),https://aclanthology.org/2020.lrec-1.816
Arabic (Negev),https://aclanthology.org/2020.lrec-1.816
Arabic (Syrian),https://aclanthology.org/2020.lrec-1.816
Arabic (Tunisian),https://aclanthology.org/2020.lrec-1.816
Arabic (Chadian),https://aclanthology.org/2020.lrec-1.817
Arabic (Beirut),https://aclanthology.org/2020.lrec-1.817
Arabic (Bahrain),https://aclanthology.org/2020.lrec-1.817
Arabic (Egyptian),https://aclanthology.org/2020.lrec-1.817
Arabic (Eastern Libyan),https://aclanthology.org/2020.lrec-1.817
Arabic (Bani-Hassan),https://aclanthology.org/2020.lrec-1.817
Arabic (Kormakiti),https://aclanthology.org/2020.lrec-1.817
Arabic (Moroccan),https://aclanthology.org/2020.lrec-1.817
Arabic (Modern Standard),https://aclanthology.org/2020.lrec-1.817
Arabic (North Levantine Spoken),https://aclanthology.org/2020.lrec-1.817
Arabic (Palestinian),https://aclanthology.org/2020.lrec-1.817
Arabic (Gulf),https://aclanthology.org/2020.lrec-1.817
Arabic (Hijazi),https://aclanthology.org/2020.lrec-1.817
Arabic (Kuwaiti),https://aclanthology.org/2020.lrec-1.817
Arabic (Lebanese),https://aclanthology.org/2020.lrec-1.817
Arabic (Borno Nigerian),https://aclanthology.org/2020.lrec-1.817
Arabic (Iraqi),https://aclanthology.org/2020.lrec-1.817
Arabic (San'ani),https://aclanthology.org/2020.lrec-1.817
Arabic (Negev),https://aclanthology.org/2020.lrec-1.817
Arabic (Syrian),https://aclanthology.org/2020.lrec-1.817
Arabic (Tunisian),https://aclanthology.org/2020.lrec-1.817
Latvian,https://aclanthology.org/2020.lrec-1.818
German (Upper Austrian),https://aclanthology.org/2020.lrec-1.821
German (Bavarian),https://aclanthology.org/2020.lrec-1.821
German (Bern),https://aclanthology.org/2020.lrec-1.821
German (Berlin),https://aclanthology.org/2020.lrec-1.821
German,https://aclanthology.org/2020.lrec-1.821
German (Hannover),https://aclanthology.org/2020.lrec-1.821
German (Mansfeldisch),https://aclanthology.org/2020.lrec-1.821
German (Ostschweiz),https://aclanthology.org/2020.lrec-1.821
German (Appenzell),https://aclanthology.org/2020.lrec-1.821
German (Ripuarian),https://aclanthology.org/2020.lrec-1.821
German (Thurgau),https://aclanthology.org/2020.lrec-1.821
German (Thuringian),https://aclanthology.org/2020.lrec-1.821
German (Timisoara),https://aclanthology.org/2020.lrec-1.821
German (Viennese),https://aclanthology.org/2020.lrec-1.821
German (Westphalian),https://aclanthology.org/2020.lrec-1.821
German (Zurich),https://aclanthology.org/2020.lrec-1.821
English,https://aclanthology.org/2020.lrec-1.822
German (Upper Austrian),https://aclanthology.org/2020.lrec-1.825
German (Bavarian),https://aclanthology.org/2020.lrec-1.825
German (Bern),https://aclanthology.org/2020.lrec-1.825
German (Berlin),https://aclanthology.org/2020.lrec-1.825
German,https://aclanthology.org/2020.lrec-1.825
German (Hannover),https://aclanthology.org/2020.lrec-1.825
German (Mansfeldisch),https://aclanthology.org/2020.lrec-1.825
German (Ostschweiz),https://aclanthology.org/2020.lrec-1.825
German (Appenzell),https://aclanthology.org/2020.lrec-1.825
German (Ripuarian),https://aclanthology.org/2020.lrec-1.825
German (Thurgau),https://aclanthology.org/2020.lrec-1.825
German (Thuringian),https://aclanthology.org/2020.lrec-1.825
German (Timisoara),https://aclanthology.org/2020.lrec-1.825
German (Viennese),https://aclanthology.org/2020.lrec-1.825
German (Westphalian),https://aclanthology.org/2020.lrec-1.825
German (Zurich),https://aclanthology.org/2020.lrec-1.825
Italian (Fiorentino),https://aclanthology.org/2020.lrec-1.828
Italian,https://aclanthology.org/2020.lrec-1.828
Italian (Bologna),https://aclanthology.org/2020.lrec-1.828
Italian (Genoa),https://aclanthology.org/2020.lrec-1.828
Italian (Napolitanian),https://aclanthology.org/2020.lrec-1.828
Italian (Turinese),https://aclanthology.org/2020.lrec-1.828
English,https://aclanthology.org/2020.lrec-1.830
Slovak,https://aclanthology.org/2020.lrec-1.830
Danish,https://aclanthology.org/2020.lrec-1.831
Japanese,https://aclanthology.org/2020.lrec-1.836
Korean,https://aclanthology.org/2020.lrec-1.842
Japanese,https://aclanthology.org/2020.lrec-1.843
English,https://aclanthology.org/2020.lrec-1.849
French,https://aclanthology.org/2020.lrec-1.851
Japanese,https://aclanthology.org/2020.lrec-1.852
Spanish,https://aclanthology.org/2020.lrec-1.853
Spanish (Canary Islands),https://aclanthology.org/2020.lrec-1.853
English,https://aclanthology.org/2020.lrec-1.856
English,https://aclanthology.org/2020.lrec-1.857
Thai,https://aclanthology.org/2020.lrec-1.858
English,https://aclanthology.org/2020.lrec-1.859
Czech,https://aclanthology.org/2020.lrec-1.860
German (Upper Austrian),https://aclanthology.org/2020.lrec-1.860
German (Bavarian),https://aclanthology.org/2020.lrec-1.860
German (Bern),https://aclanthology.org/2020.lrec-1.860
German (Berlin),https://aclanthology.org/2020.lrec-1.860
German,https://aclanthology.org/2020.lrec-1.860
German (Hannover),https://aclanthology.org/2020.lrec-1.860
German (Mansfeldisch),https://aclanthology.org/2020.lrec-1.860
German (Ostschweiz),https://aclanthology.org/2020.lrec-1.860
German (Appenzell),https://aclanthology.org/2020.lrec-1.860
German (Ripuarian),https://aclanthology.org/2020.lrec-1.860
German (Thurgau),https://aclanthology.org/2020.lrec-1.860
German (Thuringian),https://aclanthology.org/2020.lrec-1.860
German (Timisoara),https://aclanthology.org/2020.lrec-1.860
German (Viennese),https://aclanthology.org/2020.lrec-1.860
German (Westphalian),https://aclanthology.org/2020.lrec-1.860
German (Zurich),https://aclanthology.org/2020.lrec-1.860
Bulgarian,https://aclanthology.org/2020.lrec-1.863
Czech,https://aclanthology.org/2020.lrec-1.865
German (Upper Austrian),https://aclanthology.org/2020.lrec-1.867
German (Bavarian),https://aclanthology.org/2020.lrec-1.867
German (Bern),https://aclanthology.org/2020.lrec-1.867
German (Berlin),https://aclanthology.org/2020.lrec-1.867
German,https://aclanthology.org/2020.lrec-1.867
German (Hannover),https://aclanthology.org/2020.lrec-1.867
German (Mansfeldisch),https://aclanthology.org/2020.lrec-1.867
German (Ostschweiz),https://aclanthology.org/2020.lrec-1.867
German (Appenzell),https://aclanthology.org/2020.lrec-1.867
German (Ripuarian),https://aclanthology.org/2020.lrec-1.867
German (Thurgau),https://aclanthology.org/2020.lrec-1.867
German (Thuringian),https://aclanthology.org/2020.lrec-1.867
German (Timisoara),https://aclanthology.org/2020.lrec-1.867
German (Viennese),https://aclanthology.org/2020.lrec-1.867
German (Westphalian),https://aclanthology.org/2020.lrec-1.867
German (Zurich),https://aclanthology.org/2020.lrec-1.867
Arabic (Chadian),https://aclanthology.org/2020.lrec-1.868
Arabic (Beirut),https://aclanthology.org/2020.lrec-1.868
Arabic (Bahrain),https://aclanthology.org/2020.lrec-1.868
Arabic (Egyptian),https://aclanthology.org/2020.lrec-1.868
Arabic (Eastern Libyan),https://aclanthology.org/2020.lrec-1.868
Arabic (Bani-Hassan),https://aclanthology.org/2020.lrec-1.868
Arabic (Kormakiti),https://aclanthology.org/2020.lrec-1.868
Arabic (Moroccan),https://aclanthology.org/2020.lrec-1.868
Arabic (Modern Standard),https://aclanthology.org/2020.lrec-1.868
Arabic (North Levantine Spoken),https://aclanthology.org/2020.lrec-1.868
Arabic (Palestinian),https://aclanthology.org/2020.lrec-1.868
Arabic (Gulf),https://aclanthology.org/2020.lrec-1.868
Arabic (Hijazi),https://aclanthology.org/2020.lrec-1.868
Arabic (Kuwaiti),https://aclanthology.org/2020.lrec-1.868
Arabic (Lebanese),https://aclanthology.org/2020.lrec-1.868
Arabic (Borno Nigerian),https://aclanthology.org/2020.lrec-1.868
Arabic (Iraqi),https://aclanthology.org/2020.lrec-1.868
Arabic (San'ani),https://aclanthology.org/2020.lrec-1.868
Arabic (Negev),https://aclanthology.org/2020.lrec-1.868
Arabic (Syrian),https://aclanthology.org/2020.lrec-1.868
Arabic (Tunisian),https://aclanthology.org/2020.lrec-1.868
Spanish,https://aclanthology.org/2020.lrec-1.870
Spanish (Canary Islands),https://aclanthology.org/2020.lrec-1.870
Hungarian,https://aclanthology.org/2020.lrec-1.871
Japanese,https://aclanthology.org/2020.lrec-1.875
English,https://aclanthology.org/2020.lrec-1.877
English,https://aclanthology.org/2020.lrec-1.880
Italian (Fiorentino),https://aclanthology.org/2020.lrec-1.880
Italian,https://aclanthology.org/2020.lrec-1.880
Italian (Bologna),https://aclanthology.org/2020.lrec-1.880
Italian (Genoa),https://aclanthology.org/2020.lrec-1.880
Italian (Napolitanian),https://aclanthology.org/2020.lrec-1.880
Italian (Turinese),https://aclanthology.org/2020.lrec-1.880
One,https://aclanthology.org/2020.lrec-1.880
English,https://aclanthology.org/2020.lrec-1.881
Estonian,https://aclanthology.org/2020.lrec-1.884
English,https://aclanthology.org/2020.lrec-1.886
French,https://aclanthology.org/2020.lrec-1.886
Italian (Fiorentino),https://aclanthology.org/2020.lrec-1.890
Italian,https://aclanthology.org/2020.lrec-1.890
Italian (Bologna),https://aclanthology.org/2020.lrec-1.890
Italian (Genoa),https://aclanthology.org/2020.lrec-1.890
Italian (Napolitanian),https://aclanthology.org/2020.lrec-1.890
Italian (Turinese),https://aclanthology.org/2020.lrec-1.890
English,https://aclanthology.org/2020.lrec-1.894
Spanish,https://aclanthology.org/2020.lrec-1.894
Spanish (Canary Islands),https://aclanthology.org/2020.lrec-1.894
Broken,https://aclanthology.org/2020.lrec-1.895
Greek (Cypriot),https://aclanthology.org/2020.lr4sshoc-1.4
Greek (Modern),https://aclanthology.org/2020.lr4sshoc-1.4
Swedish,https://aclanthology.org/2020.louhi-1.1
Swedish (Västerbotten),https://aclanthology.org/2020.louhi-1.1
